chart_date,rank,title,artist,weeks_on_chart,peak_position,last_position,is_new
2018-10-13,38,Mo Bamba,Sheck Wes,6,31,31,False
2018-10-13,39,Dope N****z,Lil Wayne Featuring Snoop Dogg,1,39,0,True
2018-10-13,40,Falling Down,Lil Peep & XXXTENTACION,3,13,13,False
2018-10-13,41,Sad!,XXXTENTACION,31,1,33,False
2018-10-13,42,I Like Me Better,Lauv,34,27,34,False
2018-10-13,43,No Tears Left To Cry,Ariana Grande,24,3,32,False
2018-10-13,44,Psycho,Post Malone Featuring Ty Dolla $ign,32,1,35,False
2018-10-13,45,I'm A Mess,Bebe Rexha,12,36,36,False
2018-10-13,46,The Middle,"Zedd, Maren Morris & Grey",36,5,37,False
2018-10-13,47,Open Letter,Lil Wayne,1,47,0,True
2018-10-13,48,Broken,lovelytheband,12,41,41,False
2018-10-13,49,High Hopes,Panic! At The Disco,9,46,46,False
2018-10-13,50,Tequila,Dan + Shay,30,21,44,False
2018-10-13,51,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,3,30,38,False
2018-10-13,52,Beautiful,Bazzi Featuring Camila Cabello,9,42,43,False
2018-10-13,53,Simple,Florida Georgia Line,18,32,42,False
2018-10-13,54,New Patek,Lil Uzi Vert,3,24,24,False
2018-10-13,55,Lucky You,Eminem Featuring Joyner Lucas,5,6,28,False
2018-10-13,56,"If I'm Lyin, I'm Flyin",Kodak Black,1,56,0,True
2018-10-13,57,Problems,Lil Wayne,1,57,0,True
2018-10-13,58,She Got The Best Of Me,Luke Combs,8,48,48,False
2018-10-13,59,Hittas,Lil Wayne,1,59,0,True
2018-10-13,60,Blue Tacoma,Russell Dickerson,7,52,52,False
2018-10-13,61,Ring,Cardi B Featuring Kehlani,11,28,49,False
2018-10-13,62,Open Safe,Lil Wayne,1,62,0,True
2018-10-13,63,Drew Barrymore,Bryce Vine,8,46,51,False
2018-10-13,64,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,6,56,56,False
2018-10-13,65,Took His Time,Lil Wayne,1,65,0,True
2018-10-13,66,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,13,52,54,False
2018-10-13,67,Africa,Weezer,12,51,55,False
2018-10-13,68,Breathin,Ariana Grande,7,22,58,False
2018-10-13,69,Hotel Key,Old Dominion,14,48,50,False
2018-10-13,70,You Say,Lauren Daigle,12,44,53,False
2018-10-13,71,Lie,NF,10,62,62,False
2018-10-13,72,Lose It,Kane Brown,12,61,63,False
2018-10-13,73,Break Up In The End,Cole Swindell,13,49,60,False
2018-10-13,74,Mess,Lil Wayne,1,74,0,True
2018-10-13,75,Let It All Work Out,Lil Wayne,1,75,0,True
2018-10-13,76,Start This S**t Off Right,Lil Wayne Featuring Ashanti & Mack Maine,1,76,0,True
2018-10-13,77,The Way I Am,Charlie Puth,6,61,61,False
2018-10-13,78,Used 2,Lil Wayne,1,78,0,True
2018-10-13,79,Rap Devil,Machine Gun Kelly,4,13,40,False
2018-10-13,80,Drunk Me,Mitchell Tenpenny,8,67,67,False
2018-10-13,81,Demon,Lil Wayne,1,81,0,True
2018-10-13,82,Speechless,Dan + Shay,4,77,77,False
2018-10-13,83,"Sunrise, Sunburn, Sunset",Luke Bryan,14,35,59,False
2018-10-13,84,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,7,76,76,False
2018-10-13,85,Promises,Calvin Harris & Sam Smith,7,65,68,False
2018-10-13,86,Perfect Strangers,Lil Wayne,1,86,0,True
2018-10-13,87,Better,Khalid,3,45,57,False
2018-10-13,88,That's On Me,Yella Beezy,10,69,69,False
2018-10-13,89,Medicine,Queen Naija,18,45,66,False
2018-10-13,90,Dope New Gospel,Lil Wayne Featuring Nivea,1,90,0,True
2018-10-13,91,W O R K I N  M E,Quavo,8,52,65,False
2018-10-13,92,Best Part,Daniel Caesar Featuring H.E.R.,11,75,75,False
2018-10-13,93,Head Above Water,Avril Lavigne,2,64,64,False
2018-10-13,94,No Stylist,French Montana Featuring Drake,2,47,47,False
2018-10-13,95,Best Shot,Jimmie Allen,3,86,86,False
2018-10-13,96,Hangin' On,Chris Young,5,85,85,False
2018-10-13,97,Drunk Girl,Chris Janson,6,82,82,False
2018-10-13,98,Leave Me Alone,Flipp Dinero,3,81,81,False
2018-10-13,99,Lost In Japan,Shawn Mendes X Zedd,2,64,0,False
2018-10-13,100,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,16,32,80,False
2018-10-20,1,Girls Like You,Maroon 5 Featuring Cardi B,20,1,1,False
2018-10-20,2,Lucid Dreams,Juice WRLD,22,2,3,False
2018-10-20,3,Better Now,Post Malone,24,3,4,False
2018-10-20,4,Drip Too Hard,Lil Baby & Gunna,4,4,25,False
2018-10-20,5,Shallow,Lady Gaga & Bradley Cooper,2,5,28,False
2018-10-20,6,Sicko Mode,Travis Scott,10,4,6,False
2018-10-20,7,Youngblood,5 Seconds of Summer,19,7,8,False
2018-10-20,8,Happier,Marshmello & Bastille,8,8,13,False
2018-10-20,9,I Like It,"Cardi B, Bad Bunny & J Balvin",27,1,11,False
2018-10-20,10,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,12,3,12,False
2018-10-20,11,In My Feelings,Drake,15,1,9,False
2018-10-20,12,Love Lies,Khalid & Normani,34,9,16,False
2018-10-20,13,Natural,Imagine Dragons,12,13,19,False
2018-10-20,14,Taste,Tyga Featuring Offset,20,8,15,False
2018-10-20,15,Never Recover,Lil Baby & Gunna Featuring Drake,1,15,0,True
2018-10-20,16,Trip,Ella Mai,10,16,20,False
2018-10-20,17,I Love It,Kanye West & Lil Pump,5,6,18,False
2018-10-20,18,Without Me,Halsey,1,18,0,True
2018-10-20,19,Nonstop,Drake,15,2,23,False
2018-10-20,20,Eastside,"Benny Blanco, Halsey & Khalid",13,20,29,False
2018-10-20,21,Back To You,Selena Gomez,22,18,22,False
2018-10-20,22,God Is A Woman,Ariana Grande,13,8,21,False
2018-10-20,23,Mona Lisa,Lil Wayne Featuring Kendrick Lamar,2,2,2,False
2018-10-20,24,Mo Bamba,Sheck Wes,7,24,38,False
2018-10-20,25,STOOPID,6ix9ine Featuring Bobby Shmurda,1,25,0,True
2018-10-20,26,Yes Indeed,Lil Baby & Drake,22,6,31,False
2018-10-20,27,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",19,16,32,False
2018-10-20,28,Close Friends,Lil Baby,1,28,0,True
2018-10-20,29,Uproar,Lil Wayne,2,7,7,False
2018-10-20,30,Boo'd Up,Ella Mai,28,5,33,False
2018-10-20,31,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",2,27,27,False
2018-10-20,32,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance the Rapper & Quavo",11,5,30,False
2018-10-20,33,Delicate,Taylor Swift,31,12,37,False
2018-10-20,34,Meant To Be,Bebe Rexha & Florida Georgia Line,51,2,35,False
2018-10-20,35,High Hopes,Panic! At The Disco,10,35,49,False
2018-10-20,36,I'll Never Love Again,Lady Gaga,1,36,0,True
2018-10-20,37,Sad!,XXXTENTACION,32,1,41,False
2018-10-20,38,Psycho,Post Malone Featuring Ty Dolla $ign,33,1,44,False
2018-10-20,39,Broken,lovelytheband,13,39,48,False
2018-10-20,40,I Like Me Better,Lauv,35,27,42,False
2018-10-20,41,Always Remember Us This Way,Lady Gaga,1,41,0,True
2018-10-20,42,I'm A Mess,Bebe Rexha,13,36,45,False
2018-10-20,43,Venom,Eminem,2,43,0,False
2018-10-20,44,No Tears Left To Cry,Ariana Grande,25,3,43,False
2018-10-20,45,The Middle,"Zedd, Maren Morris & Grey",37,5,46,False
2018-10-20,46,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,4,30,51,False
2018-10-20,47,Beautiful,Bazzi Featuring Camila Cabello,10,42,52,False
2018-10-20,48,Simple,Florida Georgia Line,19,32,53,False
2018-10-20,49,Tequila,Dan + Shay,31,21,50,False
2018-10-20,50,Falling Down,Lil Peep & XXXTENTACION,4,13,40,False
2018-10-20,51,She Got The Best Of Me,Luke Combs,9,48,58,False
2018-10-20,52,Ring,Cardi B Featuring Kehlani,12,28,61,False
2018-10-20,53,Killshot,Eminem,4,3,34,False
2018-10-20,54,Off White VLONE,Lil Baby & Gunna Featuring Lil Durk & Nav,1,54,0,True
2018-10-20,55,Breathin,Ariana Grande,8,22,68,False
2018-10-20,56,Drew Barrymore,Bryce Vine,9,46,63,False
2018-10-20,57,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,7,56,64,False
2018-10-20,58,Blue Tacoma,Russell Dickerson,8,52,60,False
2018-10-20,59,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,14,52,66,False
2018-10-20,60,Don't Cry,Lil Wayne Featuring XXXTENTACION,2,5,5,False
2018-10-20,61,Business Is Business,Lil Baby & Gunna,1,61,0,True
2018-10-20,62,New Patek,Lil Uzi Vert,4,24,54,False
2018-10-20,63,Is That Alright?,Lady Gaga,1,63,0,True
2018-10-20,64,Lucky You,Eminem Featuring Joyner Lucas,6,6,55,False
2018-10-20,65,Lose It,Kane Brown,13,61,72,False
2018-10-20,66,Break Up In The End,Cole Swindell,14,49,73,False
2018-10-20,67,Let It Fly,Lil Wayne Featuring Travis Scott,2,10,10,False
2018-10-20,68,Desperate Man,Eric Church,10,68,0,False
2018-10-20,69,Speechless,Dan + Shay,5,69,82,False
2018-10-20,70,Hotel Key,Old Dominion,15,48,69,False
2018-10-20,71,Lie,NF,11,62,71,False
2018-10-20,72,Drunk Me,Mitchell Tenpenny,9,67,80,False
2018-10-20,73,You Say,Lauren Daigle,13,44,70,False
2018-10-20,74,"If I'm Lyin, I'm Flyin",Kodak Black,2,56,56,False
2018-10-20,75,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,8,75,84,False
2018-10-20,76,Better,Khalid,4,45,87,False
2018-10-20,77,Africa,Weezer,13,51,67,False
2018-10-20,78,Dedicate,Lil Wayne,2,14,14,False
2018-10-20,79,Jumpsuit,Twenty One Pilots,4,50,0,False
2018-10-20,80,Belly,Lil Baby & Gunna,1,80,0,True
2018-10-20,81,My Blood,Twenty One Pilots,1,81,0,True
2018-10-20,82,Lost In Japan,Shawn Mendes X Zedd,3,64,99,False
2018-10-20,83,Promises,Calvin Harris & Sam Smith,8,65,85,False
2018-10-20,84,The Way I Am,Charlie Puth,7,61,77,False
2018-10-20,85,No Stylist,French Montana Featuring Drake,3,47,94,False
2018-10-20,86,Medicine,Queen Naija,19,45,89,False
2018-10-20,87,Best Shot,Jimmie Allen,4,86,95,False
2018-10-20,88,W O R K I N  M E,Quavo,9,52,91,False
2018-10-20,89,Hangin' On,Chris Young,6,85,96,False
2018-10-20,90,That's On Me,Yella Beezy,11,69,88,False
2018-10-20,91,Can't Be Broken,Lil Wayne,2,17,17,False
2018-10-20,92,Best Part,Daniel Caesar Featuring H.E.R.,12,75,92,False
2018-10-20,93,Maybe It's Time,Bradley Cooper,1,93,0,True
2018-10-20,94,Leave Me Alone,Flipp Dinero,4,81,98,False
2018-10-20,95,Nico And The Niners,Twenty One Pilots,2,79,0,False
2018-10-20,96,Drunk Girl,Chris Janson,7,82,97,False
2018-10-20,97,Deep End,Lil Baby,1,97,0,True
2018-10-20,98,I Am,Lil Baby & Gunna,1,98,0,True
2018-10-20,99,"Sunrise, Sunburn, Sunset",Luke Bryan,15,35,83,False
2018-10-20,100,Noticed,Lil Mosey,3,83,0,False
2018-10-27,1,Girls Like You,Maroon 5 Featuring Cardi B,21,1,1,False
2018-10-27,2,ZEZE,Kodak Black Featuring Travis Scott & Offset,1,2,0,True
2018-10-27,3,Lucid Dreams,Juice WRLD,23,2,2,False
2018-10-27,4,Better Now,Post Malone,25,3,3,False
2018-10-27,5,MIA,Bad Bunny Featuring Drake,1,5,0,True
2018-10-27,6,Happier,Marshmello & Bastille,9,6,8,False
2018-10-27,7,Sicko Mode,Travis Scott,11,4,6,False
2018-10-27,8,Drip Too Hard,Lil Baby & Gunna,5,4,4,False
2018-10-27,9,Youngblood,5 Seconds of Summer,20,7,7,False
2018-10-27,10,Shallow,Lady Gaga & Bradley Cooper,3,5,5,False
2018-10-27,11,Trip,Ella Mai,11,11,16,False
2018-10-27,12,I Like It,"Cardi B, Bad Bunny & J Balvin",28,1,9,False
2018-10-27,13,Natural,Imagine Dragons,13,13,13,False
2018-10-27,14,Love Lies,Khalid & Normani,35,9,12,False
2018-10-27,15,In My Feelings,Drake,16,1,11,False
2018-10-27,16,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",3,16,31,False
2018-10-27,17,Taste,Tyga Featuring Offset,21,8,14,False
2018-10-27,18,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,13,3,10,False
2018-10-27,19,God Is A Woman,Ariana Grande,14,8,22,False
2018-10-27,20,Nonstop,Drake,16,2,19,False
2018-10-27,21,Mo Bamba,Sheck Wes,8,21,24,False
2018-10-27,22,Eastside,"Benny Blanco, Halsey & Khalid",14,20,20,False
2018-10-27,23,Without Me,Halsey,2,18,18,False
2018-10-27,24,Back To You,Selena Gomez,23,18,21,False
2018-10-27,25,Boo'd Up,Ella Mai,29,5,30,False
2018-10-27,26,I Love It,Kanye West & Lil Pump,6,6,17,False
2018-10-27,27,High Hopes,Panic! At The Disco,11,27,35,False
2018-10-27,28,Yes Indeed,Lil Baby & Drake,23,6,26,False
2018-10-27,29,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",20,16,27,False
2018-10-27,30,Close Friends,Lil Baby,2,28,28,False
2018-10-27,31,Meant To Be,Bebe Rexha & Florida Georgia Line,52,2,34,False
2018-10-27,32,Beautiful,Bazzi Featuring Camila Cabello,11,32,47,False
2018-10-27,33,Broken,lovelytheband,14,33,39,False
2018-10-27,34,Delicate,Taylor Swift,32,12,33,False
2018-10-27,35,Never Recover,Lil Baby & Gunna Featuring Drake,2,15,15,False
2018-10-27,36,Uproar,Lil Wayne,3,7,29,False
2018-10-27,37,I'm A Mess,Bebe Rexha,14,36,42,False
2018-10-27,38,Psycho,Post Malone Featuring Ty Dolla $ign,34,1,38,False
2018-10-27,39,I Like Me Better,Lauv,36,27,40,False
2018-10-27,40,Sad!,XXXTENTACION,33,1,37,False
2018-10-27,41,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,5,30,46,False
2018-10-27,42,Mona Lisa,Lil Wayne Featuring Kendrick Lamar,3,2,23,False
2018-10-27,43,The Middle,"Zedd, Maren Morris & Grey",38,5,45,False
2018-10-27,44,She Got The Best Of Me,Luke Combs,10,44,51,False
2018-10-27,45,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance the Rapper & Quavo",12,5,32,False
2018-10-27,46,Ring,Cardi B Featuring Kehlani,13,28,52,False
2018-10-27,47,Tequila,Dan + Shay,32,21,49,False
2018-10-27,48,Flip The Switch,Quavo Featuring Drake,1,48,0,True
2018-10-27,49,No Tears Left To Cry,Ariana Grande,26,3,44,False
2018-10-27,50,Always Remember Us This Way,Lady Gaga,2,41,41,False
2018-10-27,51,STOOPID,6ix9ine Featuring Bobby Shmurda,2,25,25,False
2018-10-27,52,Breathin,Ariana Grande,9,22,55,False
2018-10-27,53,W O R K I N  M E,Quavo,10,52,88,False
2018-10-27,54,I'll Never Love Again,Lady Gaga,2,36,36,False
2018-10-27,55,Falling Down,Lil Peep & XXXTENTACION,5,13,50,False
2018-10-27,56,Break Up In The End,Cole Swindell,15,49,66,False
2018-10-27,57,Venom,Eminem,3,43,43,False
2018-10-27,58,Lie,NF,12,58,71,False
2018-10-27,59,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,8,56,57,False
2018-10-27,60,Simple,Florida Georgia Line,20,32,48,False
2018-10-27,61,Pass Out,Quavo Featuring 21 Savage,1,61,0,True
2018-10-27,62,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,15,52,59,False
2018-10-27,63,Speechless,Dan + Shay,6,63,69,False
2018-10-27,64,Drew Barrymore,Bryce Vine,10,46,56,False
2018-10-27,65,Blue Tacoma,Russell Dickerson,9,52,58,False
2018-10-27,66,Lose It,Kane Brown,14,61,65,False
2018-10-27,67,No Stylist,French Montana Featuring Drake,4,47,85,False
2018-10-27,68,Lost In Japan,Shawn Mendes X Zedd,4,64,82,False
2018-10-27,69,Best Shot,Jimmie Allen,5,69,87,False
2018-10-27,70,Killshot,Eminem,5,3,53,False
2018-10-27,71,Better,Khalid,5,45,76,False
2018-10-27,72,Drunk Me,Mitchell Tenpenny,10,67,72,False
2018-10-27,73,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,9,73,75,False
2018-10-27,74,Lucky You,Eminem Featuring Joyner Lucas,7,6,64,False
2018-10-27,75,You Say,Lauren Daigle,14,44,73,False
2018-10-27,76,Leave Me Alone,Flipp Dinero,5,76,94,False
2018-10-27,77,New Patek,Lil Uzi Vert,5,24,62,False
2018-10-27,78,Hangin' On,Chris Young,7,78,89,False
2018-10-27,79,Hotel Key,Old Dominion,16,48,70,False
2018-10-27,80,Promises,Calvin Harris & Sam Smith,9,65,83,False
2018-10-27,81,Best Part,Daniel Caesar Featuring H.E.R.,13,75,92,False
2018-10-27,82,That's On Me,Yella Beezy,12,69,90,False
2018-10-27,83,Medicine,Queen Naija,20,45,86,False
2018-10-27,84,Africa,Weezer,14,51,77,False
2018-10-27,85,Rich,Maren Morris,2,85,0,False
2018-10-27,86,Biggest Alley Oop,Quavo,1,86,0,True
2018-10-27,87,Drunk Girl,Chris Janson,8,82,96,False
2018-10-27,88,Rerun,Quavo Featuring Travis Scott,1,88,0,True
2018-10-27,89,Desperate Man,Eric Church,11,68,68,False
2018-10-27,90,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,2,74,0,False
2018-10-27,91,Don't Cry,Lil Wayne Featuring XXXTENTACION,3,5,60,False
2018-10-27,92,Noticed,Lil Mosey,4,83,100,False
2018-10-27,93,Huncho Dreams,Quavo,1,93,0,True
2018-10-27,94,Chanel (Go Get It),Young Thug Featuring Gunna & Lil Baby,4,78,0,False
2018-10-27,95,Thunderclouds,"Labrinth, Sia & Diplo Present... LSD",5,67,0,False
2018-10-27,96,"Sunrise, Sunburn, Sunset",Luke Bryan,16,35,99,False
2018-10-27,97,Electricity,Silk City x Dua Lipa,2,96,0,False
2018-10-27,98,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,17,32,0,False
2018-10-27,99,"If I'm Lyin, I'm Flyin",Kodak Black,3,56,74,False
2018-10-27,100,Lose It,Quavo Featuring Lil Baby,1,100,0,True
2018-11-03,1,Girls Like You,Maroon 5 Featuring Cardi B,22,1,1,False
2018-11-03,2,Sicko Mode,Travis Scott,12,2,7,False
2018-11-03,3,Lucid Dreams,Juice WRLD,24,2,3,False
2018-11-03,4,Happier,Marshmello & Bastille,10,4,6,False
2018-11-03,5,Better Now,Post Malone,26,3,4,False
2018-11-03,6,ZEZE,Kodak Black Featuring Travis Scott & Offset,2,2,2,False
2018-11-03,7,Youngblood,5 Seconds of Summer,21,7,9,False
2018-11-03,8,Drip Too Hard,Lil Baby & Gunna,6,4,8,False
2018-11-03,9,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,1,9,0,True
2018-11-03,10,Love Lies,Khalid & Normani,36,9,14,False
2018-11-03,11,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",4,11,16,False
2018-11-03,12,Without Me,Halsey,3,12,23,False
2018-11-03,13,MIA,Bad Bunny Featuring Drake,2,5,5,False
2018-11-03,14,Shallow,Lady Gaga & Bradley Cooper,4,5,10,False
2018-11-03,15,Natural,Imagine Dragons,14,13,13,False
2018-11-03,16,Mo Bamba,Sheck Wes,9,16,21,False
2018-11-03,17,I Like It,"Cardi B, Bad Bunny & J Balvin",29,1,12,False
2018-11-03,18,Trip,Ella Mai,12,11,11,False
2018-11-03,19,Taste,Tyga Featuring Offset,22,8,17,False
2018-11-03,20,Eastside,"Benny Blanco, Halsey & Khalid",15,20,22,False
2018-11-03,21,High Hopes,Panic! At The Disco,12,21,27,False
2018-11-03,22,Nonstop,Drake,17,2,20,False
2018-11-03,23,In My Feelings,Drake,17,1,15,False
2018-11-03,24,God Is A Woman,Ariana Grande,15,8,19,False
2018-11-03,25,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,14,3,18,False
2018-11-03,26,Fine China,Future & Juice WRLD,1,26,0,True
2018-11-03,27,Yes Indeed,Lil Baby & Drake,24,6,28,False
2018-11-03,28,Back To You,Selena Gomez,24,18,24,False
2018-11-03,29,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",21,16,29,False
2018-11-03,30,Broken,lovelytheband,15,30,33,False
2018-11-03,31,Beautiful,Bazzi Featuring Camila Cabello,12,31,32,False
2018-11-03,32,Boo'd Up,Ella Mai,30,5,25,False
2018-11-03,33,Uproar,Lil Wayne,4,7,36,False
2018-11-03,34,Better,Khalid,6,34,71,False
2018-11-03,35,I Love It,Kanye West & Lil Pump,7,6,26,False
2018-11-03,36,I'm A Mess,Bebe Rexha,15,36,37,False
2018-11-03,37,She Got The Best Of Me,Luke Combs,11,37,44,False
2018-11-03,38,Delicate,Taylor Swift,33,12,34,False
2018-11-03,39,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,6,30,41,False
2018-11-03,40,I Like Me Better,Lauv,37,27,39,False
2018-11-03,41,Breathin,Ariana Grande,10,22,52,False
2018-11-03,42,Close Friends,Lil Baby,3,28,30,False
2018-11-03,43,Sad!,XXXTENTACION,34,1,40,False
2018-11-03,44,Psycho,Post Malone Featuring Ty Dolla $ign,35,1,38,False
2018-11-03,45,Ring,Cardi B Featuring Kehlani,14,28,46,False
2018-11-03,46,Tequila,Dan + Shay,33,21,47,False
2018-11-03,47,The Middle,"Zedd, Maren Morris & Grey",39,5,43,False
2018-11-03,48,STOOPID,6ix9ine Featuring Bobby Shmurda,3,25,51,False
2018-11-03,49,Never Recover,Lil Baby & Gunna Featuring Drake,3,15,35,False
2018-11-03,50,No Tears Left To Cry,Ariana Grande,27,3,49,False
2018-11-03,51,Lie,NF,13,51,58,False
2018-11-03,52,Speechless,Dan + Shay,7,52,63,False
2018-11-03,53,Leave Me Alone,Flipp Dinero,6,53,76,False
2018-11-03,54,Money,Cardi B,1,54,0,True
2018-11-03,55,Mona Lisa,Lil Wayne Featuring Kendrick Lamar,4,2,42,False
2018-11-03,56,Lose It,Kane Brown,15,56,66,False
2018-11-03,57,Always Remember Us This Way,Lady Gaga,3,41,50,False
2018-11-03,58,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,9,56,59,False
2018-11-03,59,W O R K I N  M E,Quavo,11,52,53,False
2018-11-03,60,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,16,52,62,False
2018-11-03,61,Best Shot,Jimmie Allen,6,61,69,False
2018-11-03,62,Lost In Japan,Shawn Mendes X Zedd,5,62,68,False
2018-11-03,63,Drunk Me,Mitchell Tenpenny,11,63,72,False
2018-11-03,64,Drew Barrymore,Bryce Vine,11,46,64,False
2018-11-03,65,When The Party's Over,Billie Eilish,1,65,0,True
2018-11-03,66,Falling Down,Lil Peep & XXXTENTACION,6,13,55,False
2018-11-03,67,I'll Never Love Again,Lady Gaga,3,36,54,False
2018-11-03,68,No Stylist,French Montana Featuring Drake,5,47,67,False
2018-11-03,69,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,10,69,73,False
2018-11-03,70,Blue Tacoma,Russell Dickerson,10,52,65,False
2018-11-03,71,Hangin' On,Chris Young,8,71,78,False
2018-11-03,72,Jet Lag,Future & Juice WRLD Featuring Young Scooter,1,72,0,True
2018-11-03,73,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance the Rapper & Quavo",13,5,45,False
2018-11-03,74,Venom,Eminem,4,43,57,False
2018-11-03,75,You Say,Lauren Daigle,15,44,75,False
2018-11-03,76,Break Up In The End,Cole Swindell,16,49,56,False
2018-11-03,77,Promises,Calvin Harris & Sam Smith,10,65,80,False
2018-11-03,78,Lucky You,Eminem Featuring Joyner Lucas,8,6,74,False
2018-11-03,79,Killshot,Eminem,6,3,70,False
2018-11-03,80,Noticed,Lil Mosey,5,80,92,False
2018-11-03,81,Rich,Maren Morris,3,81,85,False
2018-11-03,82,Astronauts,Future & Juice WRLD,1,82,0,True
2018-11-03,83,Saturday Nights,Khalid & Kane Brown,1,83,0,True
2018-11-03,84,Hotel Key,Old Dominion,17,48,79,False
2018-11-03,85,Best Part,Daniel Caesar Featuring H.E.R.,14,75,81,False
2018-11-03,86,That's On Me,Yella Beezy,13,69,82,False
2018-11-03,87,Drunk Girl,Chris Janson,9,82,87,False
2018-11-03,88,Suncity,Khalid Featuring Empress Of,1,88,0,True
2018-11-03,89,Vertigo,Khalid,1,89,0,True
2018-11-03,90,New Patek,Lil Uzi Vert,6,24,77,False
2018-11-03,91,Yacht Club,Lil Yachty Featuring Juice WRLD,1,91,0,True
2018-11-03,92,Make It Back,Juice WRLD,1,92,0,True
2018-11-03,93,Kiss And Make Up,Dua Lipa & BLACKPINK,1,93,0,True
2018-11-03,94,Desperate Man,Eric Church,12,68,89,False
2018-11-03,95,Backin' It Up,Pardison Fontaine Featuring Cardi B,2,92,0,False
