chart_date,rank,title,artist,weeks_on_chart,peak_position,last_position,is_new,year,artist_list
2018-03-03,17.0,Bad At Love,Halsey,25.0,5.0,16.0,False,2018.0,['Halsey']
2018-03-10,21.0,Bad At Love,Halsey,26.0,5.0,17.0,False,2018.0,['Halsey']
2018-03-17,27.0,Bad At Love,Halsey,27.0,5.0,21.0,False,2018.0,['Halsey']
2018-03-24,27.0,Bad At Love,Halsey,28.0,5.0,27.0,False,2018.0,['Halsey']
2018-03-31,33.0,Bad At Love,Halsey,29.0,5.0,27.0,False,2018.0,['Halsey']
2018-04-07,37.0,Bad At Love,Halsey,30.0,5.0,33.0,False,2018.0,['Halsey']
2018-04-14,42.0,Bad At Love,Halsey,31.0,5.0,37.0,False,2018.0,['Halsey']
2018-04-21,48.0,Bad At Love,Halsey,32.0,5.0,42.0,False,2018.0,['Halsey']
2018-04-28,50.0,Bad At Love,Halsey,33.0,5.0,48.0,False,2018.0,['Halsey']
2017-09-23,86.0,Greatest Love Story,LANco,1.0,86.0,0.0,True,2017.0,['LANco']
2017-09-30,82.0,Greatest Love Story,LANco,2.0,82.0,86.0,False,2017.0,['LANco']
2017-10-07,75.0,Greatest Love Story,LANco,3.0,75.0,82.0,False,2017.0,['LANco']
2017-10-14,71.0,Greatest Love Story,LANco,4.0,71.0,75.0,False,2017.0,['LANco']
2017-10-21,65.0,Greatest Love Story,LANco,5.0,65.0,71.0,False,2017.0,['LANco']
2017-10-28,61.0,Greatest Love Story,LANco,6.0,61.0,65.0,False,2017.0,['LANco']
2017-11-04,54.0,Greatest Love Story,LANco,7.0,54.0,61.0,False,2017.0,['LANco']
2017-11-11,51.0,Greatest Love Story,LANco,8.0,51.0,54.0,False,2017.0,['LANco']
2017-11-18,53.0,Greatest Love Story,LANco,9.0,51.0,51.0,False,2017.0,['LANco']
2017-11-25,52.0,Greatest Love Story,LANco,10.0,51.0,53.0,False,2017.0,['LANco']
2017-12-02,45.0,Greatest Love Story,LANco,11.0,45.0,52.0,False,2017.0,['LANco']
2017-12-09,45.0,Greatest Love Story,LANco,12.0,45.0,45.0,False,2017.0,['LANco']
2017-12-16,48.0,Greatest Love Story,LANco,13.0,45.0,45.0,False,2017.0,['LANco']
2017-12-23,54.0,Greatest Love Story,LANco,14.0,45.0,48.0,False,2017.0,['LANco']
2017-12-30,52.0,Greatest Love Story,LANco,15.0,45.0,54.0,False,2017.0,['LANco']
2018-01-06,58.0,Greatest Love Story,LANco,17.0,45.0,60.0,False,2018.0,['LANco']
2018-01-13,53.0,Greatest Love Story,LANco,18.0,45.0,58.0,False,2018.0,['LANco']
2018-01-20,61.0,Greatest Love Story,LANco,19.0,45.0,53.0,False,2018.0,['LANco']
2018-01-27,65.0,Greatest Love Story,LANco,20.0,45.0,61.0,False,2018.0,['LANco']
2018-02-03,59.0,Greatest Love Story,LANco,21.0,45.0,65.0,False,2018.0,['LANco']
2017-09-23,97.0,Sky Walker,Miguel Featuring Travis Scott,1.0,97.0,0.0,True,2017.0,"['Miguel', 'Travis Scott']"
2017-09-30,,Sky Walker,Miguel Featuring Travis Scott,,,,,,
2017-10-07,,Sky Walker,Miguel Featuring Travis Scott,,,,,,
2017-10-14,,Sky Walker,Miguel Featuring Travis Scott,,,,,,
2017-10-21,96.0,Sky Walker,Miguel Featuring Travis Scott,2.0,96.0,0.0,False,2017.0,"['Miguel', 'Travis Scott']"
2017-10-28,90.0,Sky Walker,Miguel Featuring Travis Scott,3.0,90.0,96.0,False,2017.0,"['Miguel', 'Travis Scott']"
2017-11-04,85.0,Sky Walker,Miguel Featuring Travis Scott,4.0,85.0,90.0,False,2017.0,"['Miguel', 'Travis Scott']"
2017-11-11,80.0,Sky Walker,Miguel Featuring Travis Scott,5.0,80.0,85.0,False,2017.0,"['Miguel', 'Travis Scott']"
2017-11-18,66.0,Sky Walker,Miguel Featuring Travis Scott,6.0,66.0,80.0,False,2017.0,"['Miguel', 'Travis Scott']"
2017-11-25,69.0,Sky Walker,Miguel Featuring Travis Scott,7.0,66.0,66.0,False,2017.0,"['Miguel', 'Travis Scott']"
2017-12-02,64.0,Sky Walker,Miguel Featuring Travis Scott,8.0,64.0,69.0,False,2017.0,"['Miguel', 'Travis Scott']"
2017-12-09,58.0,Sky Walker,Miguel Featuring Travis Scott,9.0,58.0,64.0,False,2017.0,"['Miguel', 'Travis Scott']"
2017-12-16,55.0,Sky Walker,Miguel Featuring Travis Scott,10.0,55.0,58.0,False,2017.0,"['Miguel', 'Travis Scott']"
2017-12-23,35.0,Sky Walker,Miguel Featuring Travis Scott,11.0,35.0,55.0,False,2017.0,"['Miguel', 'Travis Scott']"
2017-12-30,36.0,Sky Walker,Miguel Featuring Travis Scott,12.0,35.0,35.0,False,2017.0,"['Miguel', 'Travis Scott']"
2018-01-06,41.0,Sky Walker,Miguel Featuring Travis Scott,14.0,35.0,41.0,False,2018.0,"['Miguel', 'Travis Scott']"
2018-01-13,38.0,Sky Walker,Miguel Featuring Travis Scott,15.0,35.0,41.0,False,2018.0,"['Miguel', 'Travis Scott']"
2018-01-20,31.0,Sky Walker,Miguel Featuring Travis Scott,16.0,31.0,38.0,False,2018.0,"['Miguel', 'Travis Scott']"
2018-01-27,33.0,Sky Walker,Miguel Featuring Travis Scott,17.0,31.0,31.0,False,2018.0,"['Miguel', 'Travis Scott']"
2018-02-03,29.0,Sky Walker,Miguel Featuring Travis Scott,18.0,29.0,33.0,False,2018.0,"['Miguel', 'Travis Scott']"
2018-02-10,31.0,Sky Walker,Miguel Featuring Travis Scott,19.0,29.0,29.0,False,2018.0,"['Miguel', 'Travis Scott']"
2018-02-17,32.0,Sky Walker,Miguel Featuring Travis Scott,20.0,29.0,31.0,False,2018.0,"['Miguel', 'Travis Scott']"
2018-02-24,33.0,Sky Walker,Miguel Featuring Travis Scott,21.0,29.0,32.0,False,2018.0,"['Miguel', 'Travis Scott']"
2018-03-03,37.0,Sky Walker,Miguel Featuring Travis Scott,22.0,29.0,33.0,False,2018.0,"['Miguel', 'Travis Scott']"
2018-03-10,37.0,Sky Walker,Miguel Featuring Travis Scott,23.0,29.0,37.0,False,2018.0,"['Miguel', 'Travis Scott']"
2018-03-17,41.0,Sky Walker,Miguel Featuring Travis Scott,24.0,29.0,37.0,False,2018.0,"['Miguel', 'Travis Scott']"
2018-03-24,44.0,Sky Walker,Miguel Featuring Travis Scott,25.0,29.0,41.0,False,2018.0,"['Miguel', 'Travis Scott']"
2018-03-31,50.0,Sky Walker,Miguel Featuring Travis Scott,26.0,29.0,44.0,False,2018.0,"['Miguel', 'Travis Scott']"
2017-09-23,100.0,No Fear,DeJ Loaf,1.0,100.0,0.0,True,2017.0,['DeJ Loaf']
2017-09-30,5.0,Too Good At Goodbyes,Sam Smith,1.0,5.0,0.0,True,2017.0,['Sam Smith']
2017-10-07,16.0,Too Good At Goodbyes,Sam Smith,2.0,5.0,5.0,False,2017.0,['Sam Smith']
2017-10-14,14.0,Too Good At Goodbyes,Sam Smith,3.0,5.0,16.0,False,2017.0,['Sam Smith']
2017-10-21,13.0,Too Good At Goodbyes,Sam Smith,4.0,5.0,14.0,False,2017.0,['Sam Smith']
2017-10-28,7.0,Too Good At Goodbyes,Sam Smith,5.0,5.0,13.0,False,2017.0,['Sam Smith']
2017-11-04,8.0,Too Good At Goodbyes,Sam Smith,6.0,5.0,7.0,False,2017.0,['Sam Smith']
2017-11-11,9.0,Too Good At Goodbyes,Sam Smith,7.0,5.0,8.0,False,2017.0,['Sam Smith']
2017-11-18,10.0,Too Good At Goodbyes,Sam Smith,8.0,5.0,9.0,False,2017.0,['Sam Smith']
2017-11-25,4.0,Too Good At Goodbyes,Sam Smith,9.0,4.0,10.0,False,2017.0,['Sam Smith']
2017-12-02,6.0,Too Good At Goodbyes,Sam Smith,10.0,4.0,4.0,False,2017.0,['Sam Smith']
2017-12-09,7.0,Too Good At Goodbyes,Sam Smith,11.0,4.0,6.0,False,2017.0,['Sam Smith']
2017-12-16,6.0,Too Good At Goodbyes,Sam Smith,12.0,4.0,7.0,False,2017.0,['Sam Smith']
2017-12-23,6.0,Too Good At Goodbyes,Sam Smith,13.0,4.0,6.0,False,2017.0,['Sam Smith']
2017-12-30,7.0,Too Good At Goodbyes,Sam Smith,14.0,4.0,6.0,False,2017.0,['Sam Smith']
2018-01-06,8.0,Too Good At Goodbyes,Sam Smith,16.0,4.0,8.0,False,2018.0,['Sam Smith']
2018-01-13,7.0,Too Good At Goodbyes,Sam Smith,17.0,4.0,8.0,False,2018.0,['Sam Smith']
2018-01-20,8.0,Too Good At Goodbyes,Sam Smith,18.0,4.0,7.0,False,2018.0,['Sam Smith']
2018-01-27,9.0,Too Good At Goodbyes,Sam Smith,19.0,4.0,8.0,False,2018.0,['Sam Smith']
2018-02-03,13.0,Too Good At Goodbyes,Sam Smith,20.0,4.0,9.0,False,2018.0,['Sam Smith']
2018-02-10,20.0,Too Good At Goodbyes,Sam Smith,21.0,4.0,13.0,False,2018.0,['Sam Smith']
2018-02-17,28.0,Too Good At Goodbyes,Sam Smith,22.0,4.0,20.0,False,2018.0,['Sam Smith']
2018-02-24,39.0,Too Good At Goodbyes,Sam Smith,23.0,4.0,28.0,False,2018.0,['Sam Smith']
2018-03-03,45.0,Too Good At Goodbyes,Sam Smith,24.0,4.0,39.0,False,2018.0,['Sam Smith']
2017-09-30,44.0,Dusk Till Dawn,ZAYN Featuring Sia,1.0,44.0,0.0,True,2017.0,"['ZAYN', 'Sia']"
2017-10-07,63.0,Dusk Till Dawn,ZAYN Featuring Sia,2.0,44.0,44.0,False,2017.0,"['ZAYN', 'Sia']"
2017-10-14,69.0,Dusk Till Dawn,ZAYN Featuring Sia,3.0,44.0,63.0,False,2017.0,"['ZAYN', 'Sia']"
2017-10-21,70.0,Dusk Till Dawn,ZAYN Featuring Sia,4.0,44.0,69.0,False,2017.0,"['ZAYN', 'Sia']"
2017-10-28,71.0,Dusk Till Dawn,ZAYN Featuring Sia,5.0,44.0,70.0,False,2017.0,"['ZAYN', 'Sia']"
2017-11-04,69.0,Dusk Till Dawn,ZAYN Featuring Sia,6.0,44.0,71.0,False,2017.0,"['ZAYN', 'Sia']"
2017-11-11,72.0,Dusk Till Dawn,ZAYN Featuring Sia,7.0,44.0,69.0,False,2017.0,"['ZAYN', 'Sia']"
2017-11-18,78.0,Dusk Till Dawn,ZAYN Featuring Sia,8.0,44.0,72.0,False,2017.0,"['ZAYN', 'Sia']"
2017-11-25,80.0,Dusk Till Dawn,ZAYN Featuring Sia,9.0,44.0,78.0,False,2017.0,"['ZAYN', 'Sia']"
2017-12-02,70.0,Dusk Till Dawn,ZAYN Featuring Sia,10.0,44.0,80.0,False,2017.0,"['ZAYN', 'Sia']"
2017-12-09,68.0,Dusk Till Dawn,ZAYN Featuring Sia,11.0,44.0,70.0,False,2017.0,"['ZAYN', 'Sia']"
2017-12-16,74.0,Dusk Till Dawn,ZAYN Featuring Sia,12.0,44.0,68.0,False,2017.0,"['ZAYN', 'Sia']"
2017-12-23,78.0,Dusk Till Dawn,ZAYN Featuring Sia,13.0,44.0,74.0,False,2017.0,"['ZAYN', 'Sia']"
2017-12-30,85.0,Dusk Till Dawn,ZAYN Featuring Sia,14.0,44.0,78.0,False,2017.0,"['ZAYN', 'Sia']"
2018-01-06,99.0,Dusk Till Dawn,ZAYN Featuring Sia,16.0,44.0,88.0,False,2018.0,"['ZAYN', 'Sia']"
2018-01-13,94.0,Dusk Till Dawn,ZAYN Featuring Sia,17.0,44.0,99.0,False,2018.0,"['ZAYN', 'Sia']"
2017-09-30,62.0,Love So Soft,Kelly Clarkson,1.0,62.0,0.0,True,2017.0,['Kelly Clarkson']
2017-10-07,81.0,Love So Soft,Kelly Clarkson,2.0,62.0,62.0,False,2017.0,['Kelly Clarkson']
2017-10-14,74.0,Love So Soft,Kelly Clarkson,3.0,62.0,81.0,False,2017.0,['Kelly Clarkson']
2017-10-21,72.0,Love So Soft,Kelly Clarkson,4.0,62.0,74.0,False,2017.0,['Kelly Clarkson']
2017-10-28,70.0,Love So Soft,Kelly Clarkson,5.0,62.0,72.0,False,2017.0,['Kelly Clarkson']
2017-11-04,59.0,Love So Soft,Kelly Clarkson,6.0,59.0,70.0,False,2017.0,['Kelly Clarkson']
2017-11-11,57.0,Love So Soft,Kelly Clarkson,7.0,57.0,59.0,False,2017.0,['Kelly Clarkson']
2017-11-18,47.0,Love So Soft,Kelly Clarkson,8.0,47.0,57.0,False,2017.0,['Kelly Clarkson']
2017-11-25,57.0,Love So Soft,Kelly Clarkson,9.0,47.0,47.0,False,2017.0,['Kelly Clarkson']
2017-12-02,61.0,Love So Soft,Kelly Clarkson,10.0,47.0,57.0,False,2017.0,['Kelly Clarkson']
2017-12-09,60.0,Love So Soft,Kelly Clarkson,11.0,47.0,61.0,False,2017.0,['Kelly Clarkson']
2017-12-16,70.0,Love So Soft,Kelly Clarkson,12.0,47.0,60.0,False,2017.0,['Kelly Clarkson']
2017-12-23,79.0,Love So Soft,Kelly Clarkson,13.0,47.0,70.0,False,2017.0,['Kelly Clarkson']
2017-09-30,73.0,I'll Name The Dogs,Blake Shelton,1.0,73.0,0.0,True,2017.0,['Blake Shelton']
2017-10-07,88.0,I'll Name The Dogs,Blake Shelton,2.0,73.0,73.0,False,2017.0,['Blake Shelton']
2017-10-14,83.0,I'll Name The Dogs,Blake Shelton,3.0,73.0,88.0,False,2017.0,['Blake Shelton']
2017-10-21,83.0,I'll Name The Dogs,Blake Shelton,4.0,73.0,83.0,False,2017.0,['Blake Shelton']
2017-10-28,82.0,I'll Name The Dogs,Blake Shelton,5.0,73.0,83.0,False,2017.0,['Blake Shelton']
2017-11-04,70.0,I'll Name The Dogs,Blake Shelton,6.0,70.0,82.0,False,2017.0,['Blake Shelton']
2017-11-11,70.0,I'll Name The Dogs,Blake Shelton,7.0,70.0,70.0,False,2017.0,['Blake Shelton']
2017-11-18,65.0,I'll Name The Dogs,Blake Shelton,8.0,65.0,70.0,False,2017.0,['Blake Shelton']
2017-11-25,58.0,I'll Name The Dogs,Blake Shelton,9.0,58.0,65.0,False,2017.0,['Blake Shelton']
2017-12-02,63.0,I'll Name The Dogs,Blake Shelton,10.0,58.0,58.0,False,2017.0,['Blake Shelton']
2017-12-09,62.0,I'll Name The Dogs,Blake Shelton,11.0,58.0,63.0,False,2017.0,['Blake Shelton']
2017-12-16,61.0,I'll Name The Dogs,Blake Shelton,12.0,58.0,62.0,False,2017.0,['Blake Shelton']
2017-12-23,63.0,I'll Name The Dogs,Blake Shelton,13.0,58.0,61.0,False,2017.0,['Blake Shelton']
2017-12-30,60.0,I'll Name The Dogs,Blake Shelton,14.0,58.0,63.0,False,2017.0,['Blake Shelton']
2018-01-06,63.0,I'll Name The Dogs,Blake Shelton,16.0,58.0,65.0,False,2018.0,['Blake Shelton']
2018-01-13,56.0,I'll Name The Dogs,Blake Shelton,17.0,56.0,63.0,False,2018.0,['Blake Shelton']
2018-01-20,66.0,I'll Name The Dogs,Blake Shelton,18.0,56.0,56.0,False,2018.0,['Blake Shelton']
2018-01-27,82.0,I'll Name The Dogs,Blake Shelton,19.0,56.0,66.0,False,2018.0,['Blake Shelton']
2018-02-03,98.0,I'll Name The Dogs,Blake Shelton,20.0,56.0,82.0,False,2018.0,['Blake Shelton']
2017-09-30,80.0,Found You,Kane Brown,1.0,80.0,0.0,True,2017.0,['Kane Brown']
2017-09-30,81.0,Gucci Gang,Lil Pump,1.0,81.0,0.0,True,2017.0,['Lil Pump']
2017-10-07,71.0,Gucci Gang,Lil Pump,2.0,71.0,81.0,False,2017.0,['Lil Pump']
2017-10-14,52.0,Gucci Gang,Lil Pump,3.0,52.0,71.0,False,2017.0,['Lil Pump']
2017-10-21,46.0,Gucci Gang,Lil Pump,4.0,46.0,52.0,False,2017.0,['Lil Pump']
2017-10-28,32.0,Gucci Gang,Lil Pump,5.0,32.0,46.0,False,2017.0,['Lil Pump']
2017-11-04,27.0,Gucci Gang,Lil Pump,6.0,27.0,32.0,False,2017.0,['Lil Pump']
2017-11-11,14.0,Gucci Gang,Lil Pump,7.0,14.0,27.0,False,2017.0,['Lil Pump']
2017-11-18,7.0,Gucci Gang,Lil Pump,8.0,7.0,14.0,False,2017.0,['Lil Pump']
2017-11-25,12.0,Gucci Gang,Lil Pump,9.0,7.0,7.0,False,2017.0,['Lil Pump']
2017-12-02,3.0,Gucci Gang,Lil Pump,10.0,3.0,12.0,False,2017.0,['Lil Pump']
2017-12-09,3.0,Gucci Gang,Lil Pump,11.0,3.0,3.0,False,2017.0,['Lil Pump']
2017-12-16,4.0,Gucci Gang,Lil Pump,12.0,3.0,3.0,False,2017.0,['Lil Pump']
2017-12-23,4.0,Gucci Gang,Lil Pump,13.0,3.0,4.0,False,2017.0,['Lil Pump']
2017-12-30,4.0,Gucci Gang,Lil Pump,14.0,3.0,4.0,False,2017.0,['Lil Pump']
2018-01-06,6.0,Gucci Gang,Lil Pump,16.0,3.0,4.0,False,2018.0,['Lil Pump']
2018-01-13,9.0,Gucci Gang,Lil Pump,17.0,3.0,6.0,False,2018.0,['Lil Pump']
2018-01-20,12.0,Gucci Gang,Lil Pump,18.0,3.0,9.0,False,2018.0,['Lil Pump']
2018-01-27,11.0,Gucci Gang,Lil Pump,19.0,3.0,12.0,False,2018.0,['Lil Pump']
2018-02-03,17.0,Gucci Gang,Lil Pump,20.0,3.0,11.0,False,2018.0,['Lil Pump']
2018-02-10,26.0,Gucci Gang,Lil Pump,21.0,3.0,17.0,False,2018.0,['Lil Pump']
2018-02-17,36.0,Gucci Gang,Lil Pump,22.0,3.0,26.0,False,2018.0,['Lil Pump']
2018-02-24,42.0,Gucci Gang,Lil Pump,23.0,3.0,36.0,False,2018.0,['Lil Pump']
2018-03-03,47.0,Gucci Gang,Lil Pump,24.0,3.0,42.0,False,2018.0,['Lil Pump']
2017-09-30,85.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,1.0,85.0,0.0,True,2017.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2017-10-07,97.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,2.0,85.0,85.0,False,2017.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2017-10-14,78.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,3.0,78.0,97.0,False,2017.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2017-10-21,59.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,4.0,59.0,78.0,False,2017.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2017-10-28,51.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,5.0,51.0,59.0,False,2017.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2017-11-04,42.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,6.0,42.0,51.0,False,2017.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2017-11-11,30.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,7.0,30.0,42.0,False,2017.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2017-11-18,24.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,8.0,24.0,30.0,False,2017.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2017-11-25,13.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,9.0,13.0,24.0,False,2017.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2017-12-02,13.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,10.0,13.0,13.0,False,2017.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2017-12-09,11.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,11.0,11.0,13.0,False,2017.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2017-12-16,8.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,12.0,8.0,11.0,False,2017.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2017-12-23,7.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,13.0,7.0,8.0,False,2017.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2017-12-30,10.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,14.0,7.0,7.0,False,2017.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2018-01-06,4.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,16.0,4.0,5.0,False,2018.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2018-01-13,5.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,17.0,4.0,4.0,False,2018.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2018-01-20,5.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,18.0,4.0,5.0,False,2018.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2018-01-27,7.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,19.0,4.0,5.0,False,2018.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2018-02-03,10.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,20.0,4.0,7.0,False,2018.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2018-02-10,13.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,21.0,4.0,10.0,False,2018.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2018-02-17,16.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,22.0,4.0,13.0,False,2018.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2018-02-24,20.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,23.0,4.0,16.0,False,2018.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2018-03-03,27.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,24.0,4.0,20.0,False,2018.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2018-03-10,31.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,25.0,4.0,27.0,False,2018.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2018-03-17,36.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,26.0,4.0,31.0,False,2018.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2018-03-24,39.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,27.0,4.0,36.0,False,2018.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2018-03-31,44.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,28.0,4.0,39.0,False,2018.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2018-04-07,41.0,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,29.0,4.0,44.0,False,2018.0,"['G-Eazy', 'A$AP Rocky', 'Cardi B']"
2017-09-30,98.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",1.0,98.0,0.0,True,2017.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2017-10-07,79.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",2.0,79.0,98.0,False,2017.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2017-10-14,75.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",3.0,75.0,79.0,False,2017.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2017-10-21,69.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",4.0,69.0,75.0,False,2017.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2017-10-28,59.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",5.0,59.0,69.0,False,2017.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2017-11-04,55.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",6.0,55.0,59.0,False,2017.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2017-11-11,54.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",7.0,54.0,55.0,False,2017.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2017-11-18,51.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",8.0,51.0,54.0,False,2017.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2017-11-25,47.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",9.0,47.0,51.0,False,2017.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2017-12-02,46.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",10.0,46.0,47.0,False,2017.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2017-12-09,46.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",11.0,46.0,46.0,False,2017.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2017-12-16,51.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",12.0,46.0,46.0,False,2017.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2017-12-23,52.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",13.0,46.0,51.0,False,2017.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2017-12-30,53.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",14.0,46.0,52.0,False,2017.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2018-01-06,57.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",16.0,46.0,53.0,False,2018.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2018-01-13,51.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",17.0,46.0,57.0,False,2018.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2018-01-20,53.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",18.0,46.0,51.0,False,2018.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2018-01-27,51.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",19.0,46.0,53.0,False,2018.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
2018-02-03,53.0,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie wit da Hoodie & Kodak Black",20.0,46.0,51.0,False,2018.0,"['Chris Brown', 'Yo Gotti', 'A Boogie wit da Hoodie', 'Kodak Black']"
